# Datum der Auswertung: 01.02.2025
# Zeitraum der Auswertung: 01.01.2025 - 01.02.2025
# Z‰hlpunkte:
# DE00721470567000ZE000003260753VS0 NNA/LGS_Saldo_Bosch Batterie Speicher Wernau Junkersstr. P+ Robert Bosch GmbH Batteriespeicher Wernau
# DE00721470567EM0ZE000003260755VS0 VNA/EGS Saldo_Bosch Batterie Speicher Wernau Junkersstr. ‹berschuﬂ P- Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000901125 Bosch Wernau Batterie-Speicher Abrechnung P+ Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000901125 Bosch Wernau Batterie-Speicher Abrechnung P- Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000901125 Bosch Wernau Batterie-Speicher Abrechnung Q1 Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000901125 Bosch Wernau Batterie-Speicher Abrechnung Q2 Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000901125 Bosch Wernau Batterie-Speicher Abrechnung Q3 Robert Bosch GmbH Batteriespeicher Wernau
# DE0072147324900000000000000901125 Bosch Wernau Batterie-Speicher Abrechnung Q4 Robert Bosch GmbH Batteriespeicher Wernau
Datum/Zeit;NNA/LGS_Saldo_Bosch Batterie Speicher Wernau Junkersstr. P+;VNA/EGS Saldo_Bosch Batterie Speicher Wernau Junkersstr. ‹berschuﬂ P-;Bosch Wernau Batterie-Speicher Abrechnung P+;Bosch Wernau Batterie-Speicher Abrechnung P-;Bosch Wernau Batterie-Speicher Abrechnung Q1;Bosch Wernau Batterie-Speicher Abrechnung Q2;Bosch Wernau Batterie-Speicher Abrechnung Q3;Bosch Wernau Batterie-Speicher Abrechnung Q4
19.01.2025 22:30;7,733;8,52;9,6;8,52;0,44;0;2,24;6,04
19.01.2025 22:45;11,019;17,56;12,6;17,56;0,28;0,68;2,8;4,76
19.01.2025 23:00;15,346;8,88;16,84;8,88;0,4;0,56;1,24;8,56
19.01.2025 23:15;16,009;47,2;17,32;47,2;0,44;8,6;1,48;3,48
19.01.2025 23:30;12,552;6,52;13,96;6,52;0,84;0,04;1,64;6,4
19.01.2025 23:45;21,009;7,44;22,32;7,44;1,36;0,28;1,4;5,52
20.01.2025 00:00;57,182;2,28;58,6;2,28;9,48;0,24;0,24;3,24
20.01.2025 00:15;3,902;34,84;5,32;34,84;0,24;2,72;4,08;2,84
20.01.2025 00:30;41,742;0,36;43,16;0,36;1,28;0;0,2;6,48
20.01.2025 00:45;22,772;5;24,2;5;2,28;0;1,44;5,76
20.01.2025 01:00;57,48;0;59;0;7,12;0;0;4,88
20.01.2025 01:15;37,023;30,72;38,64;30,72;4,36;9,88;0,16;2,48
20.01.2025 01:30;32,695;9,24;34,24;9,24;2,96;1,72;0,2;3,68
20.01.2025 01:45;23,491;9,08;24,96;9,08;3,16;2,6;0,2;3,28
20.01.2025 02:00;29,534;0,56;30,84;0,56;2,48;0,08;0,08;7,24
20.01.2025 02:15;42,054;32,84;43,36;32,84;0,84;5,12;0,56;4,84
20.01.2025 02:30;19,182;1,76;20,6;1,76;0,24;0;0,68;12,64
20.01.2025 02:45;0;121,5429;0,12;120,24;0;27,64;0,16;0,04
20.01.2025 03:00;82,158;0,48;83,56;0,48;0,72;0,12;0;10,08
20.01.2025 03:15;28,917;0,44;30,36;0,44;0,16;0;0,64;15
20.01.2025 03:30;29,307;2,2;30,76;2,2;0,08;0;1,76;15,48
20.01.2025 03:45;12,469;18,24;13,8;18,24;0,04;0,12;8,16;7,52
20.01.2025 04:00;0;56,8025;0,76;56,16;0;3,72;6,84;0,12
20.01.2025 04:15;19,123;5,92;20,52;5,92;0;0;4,52;13,72
20.01.2025 04:30;19,888;5,4;21,28;5,4;0;0;4,44;16,36
20.01.2025 04:45;21,58;4,52;22,88;4,52;0,08;0;2,56;14,96
20.01.2025 05:00;57,118;1,2;58,52;1,2;0,16;0;0,36;14,16
20.01.2025 05:15;100,319;0;101,92;0;2,36;0;0;11,68
20.01.2025 05:30;31,978;2,52;33,88;2,52;0;0;2,72;15,36
20.01.2025 05:45;0;145,1179;0;143,44;0;21,36;1,08;0,04
20.01.2025 06:00;34,898;16,28;36,52;16,28;0,44;0;6,08;11,52
20.01.2025 06:15;3,596;162,04;5,08;162,04;0,12;32,56;1,24;1,68
20.01.2025 06:30;16,549;9,52;17,88;9,52;0,04;0,2;5,92;15,16
20.01.2025 06:45;2,198;31,6;3,56;31,6;0;0,08;14,32;6,12
20.01.2025 07:00;16,3;13;17,6;13;0,52;0,04;3,48;4,84
20.01.2025 07:15;62,512;30,72;63,92;30,72;3,16;4,6;1,72;1,8
20.01.2025 07:30;6,065;8,8;7,36;8,8;0,2;0;2,6;5,72
20.01.2025 07:45;3,014;33,08;4,32;33,08;0,12;1,44;4,6;2,76
20.01.2025 08:00;14,272;2,24;15,68;2,24;0,32;0;0,56;8,8
20.01.2025 08:15;16,02;17,56;17,32;17,56;0,08;0,12;3,28;9,16
20.01.2025 08:30;16,078;6,6;17,48;6,6;0,24;0,08;1,56;10,4
20.01.2025 08:45;4,345;23,16;5,64;23,16;0,2;0,12;4,64;4,76
20.01.2025 09:00;0;34,5005;0,52;33,72;0,04;1,8;5,08;2,08
20.01.2025 09:15;3,638;31,6;5,04;31,6;0,8;1,8;4,04;2,24
20.01.2025 09:30;4,38;11,8;5,68;11,8;0,16;0,04;3,12;5,24
20.01.2025 09:45;6,82;11,56;8,12;11,56;0,28;0,48;2,16;6,12
20.01.2025 10:00;20,398;5,88;21,76;5,88;0,44;0,04;1,32;6,84
20.01.2025 10:15;3,593;70,32;4,96;70,32;0,12;12,56;2,48;1,64
20.01.2025 10:30;16,158;5,28;17,52;5,28;0,32;0;1,68;6,48
20.01.2025 10:45;46,854;2,96;48,16;2,96;2,6;0;0,72;5,52
20.01.2025 11:00;219,048;0;220,44;0;13,32;0;0;0
20.01.2025 11:15;4,815;41,32;6,36;41,32;0,32;6,56;2,24;3,44
20.01.2025 11:30;5,303;10,8;6,92;10,8;0,2;0,08;2,88;5,28
20.01.2025 11:45;7,139;17,48;8,48;17,48;0,44;1,64;2,12;5,12
20.01.2025 12:00;8,247;7,2;9,68;7,2;0,64;0,52;1,64;6,2
20.01.2025 12:15;0;23,4331;1,28;23,28;0,12;0,2;6,76;1,72
20.01.2025 12:30;5,143;2,92;6,52;2,92;1,08;0;1,68;6,08
20.01.2025 12:45;5,45;3,96;6,96;3,96;0,2;0,2;1,8;6,36
20.01.2025 13:00;8,831;0,64;10,32;0,64;4,28;0,24;0,08;0,44
20.01.2025 13:15;0,34;14,08;1,88;14,08;1,56;4,08;1,4;0,96
20.01.2025 13:30;2,816;2,4;4,32;2,4;0,64;0;1,6;6,76
20.01.2025 13:45;1,467;9,36;2,92;9,36;0,32;0,04;3,72;4,68
20.01.2025 14:00;12,627;1,64;14,04;1,64;0,64;0;0,88;7,04
20.01.2025 14:15;18,611;15,08;20,08;15,08;0,28;0,12;4,32;3,64
20.01.2025 14:30;0;26,2884;0,04;24,88;0;0,16;8,32;0,24
20.01.2025 14:45;0;29,8884;0,04;28,48;0;0,24;8,12;0,4
20.01.2025 15:00;2,318;4,16;3,68;4,16;0,32;0,04;2,52;6,04
20.01.2025 15:15;17,696;0;19,16;0;0,44;0;0;8,04
20.01.2025 15:30;1,998;8,72;3,36;8,72;0,12;0,08;4,4;4,12
20.01.2025 15:45;2,357;2,36;3,8;2,36;0,12;0;1,76;6,52
20.01.2025 16:00;15,628;1,6;17;1,6;0,16;0;0,76;7,44
20.01.2025 16:15;78,581;3,6;80,04;3,6;16,6;0,04;0,96;2,48
20.01.2025 16:30;5,828;14,4;7,2;14,4;0,72;2,04;1,08;4,72
20.01.2025 16:45;0,837;28,32;2,28;28,32;1,44;5,8;1,24;1,56
20.01.2025 17:00;27,487;11,68;28,92;11,68;2,16;2,68;0,48;5
20.01.2025 17:15;52,983;10,16;54,36;10,16;12,76;0,08;2,88;2,44
20.01.2025 17:30;0;19,4433;0,56;18,56;0,04;0,08;4,6;3,8
20.01.2025 17:45;7,113;13,64;8,48;13,64;0,6;1,28;1,96;4,68
20.01.2025 18:00;8,077;10,84;9,52;10,84;2,24;1,96;1,04;3,4
20.01.2025 18:15;15,033;6,48;16,4;6,48;3,28;1,48;0,44;3,2
20.01.2025 18:30;1,957;22,8;3,4;22,8;2,52;3,92;0,4;1,2
20.01.2025 18:45;7,673;4,4;9,04;4,4;4,32;1,16;0,08;2,36
20.01.2025 19:00;1,533;17,92;2,92;17,92;3,28;3,44;0,4;0,4
20.01.2025 19:15;3,838;17,24;5,2;17,24;3,88;3,88;0,6;0,08
20.01.2025 19:30;13,928;9,56;15,32;9,56;3,52;1,76;0,4;2,96
20.01.2025 19:45;34,082;4,68;35,52;4,68;0,4;0,08;0,76;11,16
20.01.2025 20:00;31,388;5,48;32,76;5,48;2,24;0,16;1,16;5,64
20.01.2025 20:15;25,181;73,84;26,64;73,84;3,28;15,4;0,92;2,16
20.01.2025 20:30;61,188;0;62,56;0;4,84;0;0;5,2
20.01.2025 20:45;43,302;9,16;44,72;9,16;4,2;0,28;1,44;4
20.01.2025 21:00;30,687;0,56;32,12;0,56;0,92;0;0,2;7,48
20.01.2025 21:15;17,832;17,8;19,28;17,8;1,84;3,56;0,8;3,96
20.01.2025 21:30;44,897;7,88;46,32;7,88;4,24;1;0,36;4,28
20.01.2025 21:45;50,966;8,12;52,44;8,12;6,68;1,08;0,28;3,48
20.01.2025 22:00;79,159;0,6;80,48;0,6;14,76;0,12;0,12;0,92
20.01.2025 22:15;46,832;2,36;48,28;2,36;6,12;0,4;0,12;4,04
20.01.2025 22:30;20,017;13,16;21,44;13,16;2,16;2,2;0,28;3,48
20.01.2025 22:45;0;139,7845;0;138,28;0;69,16;0,04;0
20.01.2025 23:00;23,821;8,96;25,28;8,96;2,12;2,76;0,08;4,72
20.01.2025 23:15;0;46,1786;0,72;45,44;1;11,72;0,56;0,88
20.01.2025 23:30;38,896;7,36;40,36;7,36;5,6;1,6;0,2;2,56
20.01.2025 23:45;25,217;3,16;26,64;3,16;2,6;0,64;0;4,64
21.01.2025 00:00;44,599;7,48;45,92;7,48;9,12;1,24;0,24;1,84
21.01.2025 00:15;1,812;30,2;3,24;30,2;1,08;1,04;4,64;1,64
21.01.2025 00:30;20,529;14,96;21,88;14,96;0,64;0,36;2,48;5,04
21.01.2025 00:45;15,178;18,4;16,56;18,4;0,44;1,08;2,72;6,28
21.01.2025 01:00;60,622;0;62,04;0;0,28;0;0;13,68
21.01.2025 01:15;16,527;11,76;17,96;11,76;0,8;0,12;3;6,12
21.01.2025 01:30;34,569;0;35,88;0;0,64;0;0;11,56
21.01.2025 01:45;35,022;26,6;36,44;26,6;0,08;3,6;1,64;5,36
21.01.2025 02:00;31,147;2,72;32,56;2,72;0,12;0;0,84;14,48
21.01.2025 02:15;21,239;34,4;22,56;34,4;0,04;3,68;2,32;9,8
21.01.2025 02:30;0;104,6331;0,2;103,4;0;19,44;0,08;0,12
21.01.2025 02:45;21,622;11,76;23,04;11,76;0,24;0,2;2,08;10,08
21.01.2025 03:00;31,209;0;32,52;0;0,04;0;0;19,24
21.01.2025 03:15;8,347;22,04;9,76;22,04;0,32;1,16;2,52;6,52
21.01.2025 03:30;13,227;4,32;14,64;4,32;0,16;0,04;1;9
21.01.2025 03:45;33,929;4,72;35,24;4,72;0,12;0;1,08;14,48
21.01.2025 04:00;24,587;2,88;26;2,88;0,08;0;0,92;11,96
21.01.2025 04:15;28,712;12,08;30,12;12,08;0;0,08;2,64;12,08
21.01.2025 04:30;15,974;4,48;17,28;4,48;0,08;0,04;1,68;8,92
21.01.2025 04:45;5,382;6,08;6,8;6,08;0,08;0;2,04;8,2
21.01.2025 05:00;0;154,4084;0;152,96;0;41,08;0,04;0
21.01.2025 05:15;12,094;14,12;13,4;14,12;0,04;0,16;8,68;12,64
21.01.2025 05:30;14,163;3,76;15,56;3,76;0;0;1,84;12,48
21.01.2025 05:45;4,203;21,52;5,6;21,52;0,12;0,28;3,84;4,08
21.01.2025 06:00;22,734;26,36;24,04;26,36;0,48;1,28;3,68;3,32
21.01.2025 06:15;36,132;30,92;37,56;30,92;0,8;3,16;2,16;5,32
21.01.2025 06:30;20,1;17,8;21,4;17,8;0,08;0,64;3,68;10,4
21.01.2025 06:45;30,387;37,16;31,8;37,16;0,04;0;9,28;5,96
21.01.2025 07:00;0;52,9856;1,08;52,76;0;0,04;13,08;3,92
21.01.2025 07:15;49,078;31,48;50,48;31,48;0,76;3,4;1,92;5,04
21.01.2025 07:30;0,414;35,44;1,72;35,44;0,12;0,92;6,2;2,16
21.01.2025 07:45;12,778;16,08;14,16;16,08;0,16;0,08;4;8,56
21.01.2025 08:00;0;41,5456;0,4;40,64;0,08;1,4;5,32;1,96
21.01.2025 08:15;46,774;0,84;48,08;0,84;0,16;0;0,24;13,68
21.01.2025 08:30;0,718;17,12;2,12;17,12;0,04;0,12;3,92;4,16
21.01.2025 08:45;189,344;0;190,68;0;8,16;0;0;0,16
21.01.2025 09:00;23,568;0,36;24,96;0,36;0,24;0;0,2;13,4
21.01.2025 09:15;21,567;32,04;23;32,04;0,28;4,64;1,76;7,04
21.01.2025 09:30;31,822;0,12;33,24;0,12;0,32;0;0,08;16,44
21.01.2025 09:45;50,286;5,32;51,76;5,32;0,08;0,12;1,24;13,04
21.01.2025 10:00;39,584;1,72;41,16;1,72;0,08;0;0,6;16,52
21.01.2025 10:15;14,2;75,56;15,72;75,56;0,12;16,12;0,72;7,96
21.01.2025 10:30;27,89;6,48;29,44;6,48;0,84;0,08;1,2;9,04
21.01.2025 10:45;41,956;12,24;43,44;12,24;0,48;0,12;2,48;5,2
21.01.2025 11:00;0;73,8637;0,56;72,96;0;10,32;3,56;0,08
21.01.2025 11:15;21,456;25,68;22,92;25,68;0,72;2,24;2,08;4,8
21.01.2025 11:30;55,853;0,36;57,24;0,36;1,88;0;0,16;8,08
21.01.2025 11:45;13,692;3,76;15,12;3,76;0,56;0,04;1,16;6,88
21.01.2025 12:00;34,776;1,68;36,24;1,68;2,12;0;0,6;6,28
21.01.2025 12:15;13,716;4,48;15,2;4,48;0,44;0;1,36;6,56
21.01.2025 12:30;41,332;15;42,76;15;5,08;2,32;0,48;2,8
21.01.2025 12:45;12,166;6,2;13,64;6,2;0,72;0,6;1;6,72
21.01.2025 13:00;36,131;2,76;37,6;2,76;3,6;0,32;0,32;5,36
21.01.2025 13:15;15,83;3,24;17,36;3,24;0,76;0;0,92;6,8
21.01.2025 13:30;0;133,4594;0,08;132,04;0;35,36;0;0,08
21.01.2025 13:45;0,996;21,48;2,48;21,48;0,28;0,44;4,08;3,72
21.01.2025 14:00;53,614;0;55,2;0;2,8;0;0;5,76
21.01.2025 14:15;5,339;40,4;6,92;40,4;0,96;8,04;0,84;2
21.01.2025 14:30;8,761;13,84;10,24;13,84;1,68;2,64;0,56;4,16
21.01.2025 14:45;2,606;16,88;4,08;16,88;1,64;2,84;0,96;2,88
21.01.2025 15:00;39,366;0;40,84;0;1,36;0;0,04;6,72
21.01.2025 15:15;38,041;0;39,52;0;1,48;0;0;7,12
21.01.2025 15:30;4,821;23,52;6,28;23,52;0,32;2,52;2,72;3,56
21.01.2025 15:45;3,131;21,6;4,6;21,6;0,28;0,32;4;4,04
21.01.2025 16:00;14,801;7,16;16,28;7,16;0,92;0;1,72;5,4
21.01.2025 16:15;80,285;0;81,84;0;14,08;0;0;2,52
21.01.2025 16:30;2,198;20,52;3,6;20,52;2,68;2,84;1,72;1,04
21.01.2025 16:45;0;20,9939;1,28;20,8;1,32;1,8;3,28;2,36
21.01.2025 17:00;13,027;1,2;14,48;1,2;1,24;0,08;0,36;7,52
21.01.2025 17:15;92,896;0,6;94,36;0,6;17,6;0;0,24;1,32
21.01.2025 17:30;0;30,9786;0,44;29,96;0;2,6;3,8;2,72
21.01.2025 17:45;22,232;6,56;23,68;6,56;1,36;0,24;1,4;5,48
21.01.2025 18:00;0;149,0935;0;147,64;0;77,36;0;0
21.01.2025 18:15;20,628;3,56;22;3,56;4,96;1,4;0;1,88
21.01.2025 18:30;13,502;4,48;14,92;4,48;4,8;1;0,16;1,96
21.01.2025 18:45;17,468;2,48;18,84;2,48;3,68;0,48;0,16;5,16
21.01.2025 19:00;25,216;3,16;26,68;3,16;4,6;0,8;0;2,28
21.01.2025 19:15;0,668;42,48;2,04;42,48;1,64;11,92;0,64;0,76
21.01.2025 19:30;32,049;1,96;33,4;1,96;4,12;0,28;0,24;4,72
21.01.2025 19:45;33,177;2,36;34,6;2,36;0,88;0;0,64;8,08
21.01.2025 20:00;42,302;3,84;43,72;3,84;0,88;0;0,8;6,16
21.01.2025 20:15;34,319;24,92;35,64;24,92;4,12;5,44;0,76;3,88
21.01.2025 20:30;40,422;2,92;41,84;2,92;2,68;0;0,84;5,64
21.01.2025 20:45;51,492;11,2;52,92;11,2;8,68;1,44;0,48;2,44
21.01.2025 21:00;24,097;3,76;25,52;3,76;0,48;0;1,12;6,88
21.01.2025 21:15;28,992;47,56;30,44;47,56;3,56;10,36;1,08;1,88
21.01.2025 21:30;0;102,7362;0,36;101,76;0;44,88;0,08;0
21.01.2025 21:45;51,507;5,72;52,92;5,72;10,08;1,24;0,6;2,52
21.01.2025 22:00;58,532;3,64;59,96;3,64;8,96;0,04;1,12;3,8
21.01.2025 22:15;18,862;21,24;20,28;21,24;1,24;7,28;0,64;4,16
21.01.2025 22:30;38,104;0,28;39,44;0,28;1,32;0,08;0;6,84
21.01.2025 22:45;37,278;25,84;38,68;25,84;4,44;4,48;0,4;2,64
21.01.2025 23:00;0;96,4637;0;95;0;39,12;1;0
21.01.2025 23:15;8,737;10,04;10,16;10,04;2,76;1,44;0,96;4,08
21.01.2025 23:30;30,622;5,08;32,04;5,08;1,12;0,64;0,4;6,2
21.01.2025 23:45;30,209;13,4;31,52;13,4;5,52;2,56;0,52;2,08
22.01.2025 00:00;49,772;0;51,2;0;6,12;0;0;5,32
22.01.2025 00:15;2,842;21,08;4,28;21,08;0,96;2;2,76;3,96
22.01.2025 00:30;50,446;11,96;51,92;11,96;2,28;0,6;1,6;4,32
22.01.2025 00:45;25,038;18,44;26,4;18,44;0,48;0,68;2,76;4,4
22.01.2025 01:00;0;79,668;0,12;78,36;0;11,56;2,68;0,04
22.01.2025 01:15;2,692;39,08;4,12;39,08;0,16;2,6;4;2,6
22.01.2025 01:30;38,214;0,48;39,52;0,48;1;0;0,16;7,16
22.01.2025 01:45;19,542;4,32;20,96;4,32;0,2;0;1,24;7
22.01.2025 02:00;42,494;1,64;43,8;1,64;0,6;0;0,52;10,36
22.01.2025 02:15;33,723;16,92;35,12;16,92;0,56;0,68;2,32;5,84
22.01.2025 02:30;39,167;0,2;40,6;0,2;0,68;0;0,08;9,96
22.01.2025 02:45;16,152;5,16;17,56;5,16;0,32;0,04;1,68;8,32
22.01.2025 03:00;90,188;0;91,56;0;0,44;0;0;8,08
22.01.2025 03:15;0;144,4202;0,08;142,96;0;35,32;0;0,04
22.01.2025 03:30;25,531;3,4;27;3,4;0,6;0,12;1,12;6,96
22.01.2025 03:45;18,352;4;19,8;4;0,48;0,04;1,4;6,76
22.01.2025 04:00;9,7;7,72;11;7,72;0,04;0,12;1,44;6,44
22.01.2025 04:15;6,427;15,08;7,84;15,08;0,16;0,08;3,56;5,4
22.01.2025 04:30;33,598;0;35;0;0,44;0;0;13,6
22.01.2025 04:45;0;156,4809;0,08;155,24;0;42,52;0;0,04
22.01.2025 05:00;12,227;9;13,64;9;0,24;0,48;2,24;9,8
22.01.2025 05:15;28,99;3,68;30,28;3,68;0;0;2,6;17,08
22.01.2025 05:30;3,635;11,16;4,92;11,16;0;0;7,68;14,32
22.01.2025 05:45;1,147;16,84;2,56;16,84;0,08;0,04;4,56;6,64
22.01.2025 06:00;32,505;2,4;33,8;2,4;0,32;0;0,96;7,4
22.01.2025 06:15;55,374;31,48;56,68;31,48;1,48;1,24;2,12;3,84
22.01.2025 06:30;11,723;7,24;13,12;7,24;0,08;0;2,4;9,28
22.01.2025 06:45;5,07;21,28;6,36;21,28;0,04;0,12;8,44;9,88
22.01.2025 07:00;6,888;15,16;8,28;15,16;0;0;9,72;11,84
22.01.2025 07:15;59,86;24,44;61,16;24,44;1,44;0,12;9,16;3,12
22.01.2025 07:30;2,883;14,48;4,28;14,48;0,12;0,52;2,56;6
22.01.2025 07:45;4,483;9,24;5,88;9,24;0,4;0,12;2,88;6,44
22.01.2025 08:00;1,139;31,92;2,48;31,92;0,04;1,88;4,28;2,92
22.01.2025 08:15;26,454;6,08;27,8;6,08;0,28;0;1,44;8,76
22.01.2025 08:30;16,065;5,24;17,36;5,24;0,28;0,12;1,04;9,76
22.01.2025 08:45;43,392;3,56;44,8;3,56;2,92;0;0,8;5,56
22.01.2025 09:00;24,512;0,56;25,92;0,56;0,76;0;0,24;7,4
22.01.2025 09:15;27,7;18,76;29;18,76;2,16;4,4;0,6;4,4
22.01.2025 09:30;47,582;0;49;0;0,92;0;0;7,12
22.01.2025 09:45;24,822;5,48;26,24;5,48;0,36;0,08;1,16;6,52
22.01.2025 10:00;7,385;5,64;8,68;5,64;0,32;0,08;1,28;7,6
22.01.2025 10:15;17,177;50,2;18,6;50,2;1,56;7,96;1,4;2,44
22.01.2025 10:30;30,542;1,8;31,96;1,8;0,88;0;0,76;7,28
22.01.2025 10:45;0;113,5829;0,12;112,28;0;26,84;0,16;0,04
22.01.2025 11:00;32,945;3,12;34,24;3,12;0,56;0,2;0,92;10,04
22.01.2025 11:15;9,888;27,72;11,28;27,72;0,16;1,64;3,16;4,16
22.01.2025 11:30;50,552;0;52;0;1,96;0;0,04;8,08
22.01.2025 11:45;47,021;0,32;48,48;0,32;1,08;0;0,12;7,4
22.01.2025 12:00;30,661;2,48;32,12;2,48;1,24;0;0,72;6,88
22.01.2025 12:15;35,867;5,76;37,32;5,76;1,44;0,04;1,12;5,88
22.01.2025 12:30;15,117;6,08;16,56;6,08;0,84;0;1,84;6,04
22.01.2025 12:45;15,587;27,08;17,04;27,08;0,2;2,36;2,4;4,12
22.01.2025 13:00;0;105,3088;0,24;104,08;0;24,8;0,16;0,04
22.01.2025 13:15;5,867;10,24;7,32;10,24;0,16;0,2;2,64;5,48
22.01.2025 13:30;3,277;20,64;4,72;20,64;0,2;0,08;4,44;3,8
22.01.2025 13:45;4,402;9,8;5,84;9,8;0,16;0,08;2,48;5,76
22.01.2025 14:00;24,141;2,16;25,6;2,16;0,44;0;0,68;6,8
22.01.2025 14:15;11,317;20,2;12,76;20,2;0,32;0,12;3,96;4,08
22.01.2025 14:30;10,181;14,48;11,64;14,48;0,24;0,12;2,96;5,08
22.01.2025 14:45;2,387;30,48;3,84;30,48;0,24;6,68;1,96;2,84
22.01.2025 15:00;14,027;12,68;15,48;12,68;0,2;0,08;2,76;5,12
22.01.2025 15:15;31,037;3,08;32,48;3,08;1,6;0;0,88;6,16
22.01.2025 15:30;8,482;13,32;9,92;13,32;0,2;0,04;3,2;5
22.01.2025 15:45;6,221;15,76;7,68;15,76;1,44;1,6;1,64;4,04
22.01.2025 16:00;46,757;0;48,2;0;2,52;0;0;5,36
22.01.2025 16:15;46,672;5,24;48,12;5,24;7,72;0,64;0,28;3,24
22.01.2025 16:30;17,476;4,88;18,96;4,88;3,92;0,92;0,48;3
22.01.2025 16:45;23,996;0,96;25,48;0,96;4,48;0,28;0;3,32
22.01.2025 17:00;11,032;9,8;12,48;9,8;2,6;1,76;0,4;4,88
22.01.2025 17:15;31,781;12,76;33,24;12,76;0,4;0,4;1,84;9,4
22.01.2025 17:30;10,59;6,4;12,12;6,4;0,32;0,04;1,64;10,08
22.01.2025 17:45;40,596;5,24;42,08;5,24;0,36;0;1,2;9,24
22.01.2025 18:00;38,016;0,84;39,48;0,84;0,32;0;0,28;11,84
22.01.2025 18:15;4,981;12,76;6,44;12,76;0,28;0,2;2,84;5,48
22.01.2025 18:30;0;140,4747;0,16;139,12;0;37,4;0;0,04
22.01.2025 18:45;38,461;0,56;39,92;0,56;0,92;0,12;0;6,92
22.01.2025 19:00;7,593;4,8;8,96;4,8;0,04;0;1,52;6,64
22.01.2025 19:15;32,701;19,48;34,2;19,48;1,44;2,12;1,48;4,2
22.01.2025 19:30;60,812;0;62,24;0;6,88;0;0;4,44
22.01.2025 19:45;50,826;1,36;52,32;1,36;6,84;0;0,36;4,68
22.01.2025 20:00;103,257;0;104,68;0;19,16;0;0;2,28
22.01.2025 20:15;32,926;14,12;34,68;14,12;6,44;2,56;0,4;1,32
22.01.2025 20:30;41,474;1,28;43,08;1,28;8,68;0,36;0,16;1,76
22.01.2025 20:45;0;122,2167;0,12;120,72;0;57,52;0,12;0
22.01.2025 21:00;64,828;0,2;66,48;0,2;3,08;0;0;7,2
22.01.2025 21:15;18,161;13,84;19,64;13,84;0,48;0,08;3,24;5
22.01.2025 21:30;0;83,1649;0,32;81,96;0;14,24;2,44;0,08
22.01.2025 21:45;80,861;0,24;82,32;0,24;4,24;0;0,08;4,64
22.01.2025 22:00;129,234;0;131,08;0;11,08;0;0;2,08
22.01.2025 22:15;20,557;21,72;22,48;21,72;0,64;2,92;1,64;6,64
22.01.2025 22:30;0;115,0277;0;113,36;0;25,88;1,36;0
22.01.2025 22:45;24,539;1,8;26,12;1,8;0,56;0,04;0,48;8,32
22.01.2025 23:00;0;107,7837;0,28;106,6;0;22,16;0,08;0,12
22.01.2025 23:15;19,256;27,2;20,72;27,2;0,4;2,04;2,32;4
22.01.2025 23:30;59,736;0,56;61,2;0,56;6,4;0;0,16;4,04
22.01.2025 23:45;55,739;0,76;57,32;0,76;3,8;0;0,24;5
23.01.2025 00:00;65,173;1,04;66,56;1,04;3,2;0;0,24;5,04
23.01.2025 00:15;0,813;44,96;2,44;44,96;0,04;4,48;4,08;1,76
23.01.2025 00:30;0;164,381;0;162,8;0;43,36;0,04;0
23.01.2025 00:45;21,947;17,24;23,4;17,24;0,44;1,76;1,32;5,48
23.01.2025 01:00;22,442;0,52;23,88;0,52;0,76;0;0,16;7,6
23.01.2025 01:15;19,181;66,92;20,64;66,92;3,28;11,84;1,76;1,08
23.01.2025 01:30;22,247;0,64;23,68;0,64;0,68;0;0,36;7,6
23.01.2025 01:45;34,787;1,36;36,24;1,36;1,6;0;0,36;6,48
23.01.2025 02:00;45,552;0,4;47;0,4;1,04;0;0,12;7,48
23.01.2025 02:15;22,882;8,8;24,32;8,8;0,84;0,8;1,2;5,88
23.01.2025 02:30;38,467;8,96;39,92;8,96;1,28;0,24;1,6;5
23.01.2025 02:45;21,032;5,4;22,48;5,4;0,4;0;1,52;6,16
23.01.2025 03:00;16,312;6,2;17,76;6,2;0,52;0,04;1,68;6,28
23.01.2025 03:15;0;182,7743;0;181,28;0;43,96;0,04;0
23.01.2025 03:30;5,237;8,36;6,68;8,36;0,08;0,52;1,48;6,44
23.01.2025 03:45;6,161;3,84;7,64;3,84;0;0;1,28;6,68
23.01.2025 04:00;11,891;3,56;13,36;3,56;0,2;0;1,04;6,72
23.01.2025 04:15;4,762;11,48;6,2;11,48;0,16;0;3,16;4,92
23.01.2025 04:30;6,161;6,36;7,64;6,36;0,6;0;1,8;6,24
23.01.2025 04:45;7,953;5,8;9,32;5,8;0,24;0,04;2,04;8,68
23.01.2025 05:00;2,486;10,2;3,96;10,2;0,08;0,12;2,8;5,6
23.01.2025 05:15;11,131;5,28;12,6;5,28;0,16;0;4,64;12,96
23.01.2025 05:30;10,102;4,48;11,52;4,48;0,04;0;3,2;16,44
23.01.2025 05:45;0,207;32,76;1,64;32,76;0;0,08;13,52;5,72
